performance_link_id,performance_id,platform,link_type,url,title,start_seconds,duration_seconds,is_official,notes
performance-link-gd-1966-11-19-the-same-thing-1-6-archive-track,gd-1966-11-19-the-same-thing-1-6,archive,recording-track,https://archive.org/details/gd1966-11-19.sbd.miller.94106.sbeok.flac16/gd66-11-19d1t07.mp3,The Same Thing,,644,false,Track 7 of Internet Archive item gd1966-11-19.sbd.miller.94106.sbeok.flac16 (recording-archive-gd1966-11-19-sbd-miller-94106-sbeok-flac16); file gd66-11-19d1t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-big-boy-pete-2-4-archive-track,gd-1966-11-29-big-boy-pete-2-4,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t04.mp3,Big Boy Pete,,237,false,Track 4 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-cold-rain-and-snow-2-7-archive-track,gd-1966-11-29-cold-rain-and-snow-2-7,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t07.mp3,Cold Rain And Snow,,289,false,Track 7 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-down-so-long-3-1-archive-track,gd-1966-11-29-down-so-long-3-1,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s3t01.mp3,Down So Long,,230,false,Track 9 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s3t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-early-morning-rain-2-6-archive-track,gd-1966-11-29-early-morning-rain-2-6,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t06.mp3,Early Morning Rain,,211,false,Track 6 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-good-morning-little-schoolgirl-3-4-archive-track,gd-1966-11-29-good-morning-little-schoolgirl-3-4,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s3t04.mp3,Good Morning Little Schoolgirl,,689,false,Track 12 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s3t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-i-just-want-to-make-love-to-you-3-5-archive-track,gd-1966-11-29-i-just-want-to-make-love-to-you-3-5,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s3t05.mp3,I Just Want To Make Love To You,,216,false,Track 13 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s3t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-lindy-3-3-archive-track,gd-1966-11-29-lindy-3-3,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s3t03.mp3,Lindy,,181,false,Track 11 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s3t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-me-and-my-uncle-2-1-archive-track,gd-1966-11-29-me-and-my-uncle-2-1,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t01.mp3,Me And My Uncle,,267,false,Track 1 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-one-kind-favor-2-5-archive-track,gd-1966-11-29-one-kind-favor-2-5,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t05.mp3,One Kind Favor,,423,false,Track 5 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-stealin-2-3-archive-track,gd-1966-11-29-stealin-2-3,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t03.mp3,Stealin',,238,false,Track 3 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-the-same-thing-2-2-archive-track,gd-1966-11-29-the-same-thing-2-2,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t02.mp3,The Same Thing,,786,false,Track 2 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-11-29-viola-lee-blues-2-8-archive-track,gd-1966-11-29-viola-lee-blues-2-8,archive,recording-track,https://archive.org/details/gd1966-11-29.152151.sbd.hance.sirmick.flac16/gd1966-11-29s2t08.mp3,Viola Lee Blues,,670,false,Track 8 of Internet Archive item gd1966-11-29.152151.sbd.hance.sirmick.flac16 (recording-archive-gd1966-11-29-152151-sbd-hance-sirmick-flac16); file gd1966-11-29s2t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-alice-d-millionaire-1-7-archive-track,gd-1966-12-01-alice-d-millionaire-1-7,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/08%20Alice%20D.%20Millionaire.mp3,Alice D. Millionaire,,223,false,Track 8 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 08 Alice D. Millionaire.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-beat-it-on-down-the-line-2-2-archive-track,gd-1966-12-01-beat-it-on-down-the-line-2-2,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/13%20Beat%20It%20On%20Down%20The%20Line.mp3,Beat It On Down The Line,,160,false,Track 13 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 13 Beat It On Down The Line.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-betty-and-dupree-1-2-archive-track,gd-1966-12-01-betty-and-dupree-1-2,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/03%20Betty%20%26%20Dupree.mp3,Betty & Dupree,,313,false,Track 3 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 03 Betty & Dupree.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-big-boss-man-1-5-archive-track,gd-1966-12-01-big-boss-man-1-5,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/06%20Big%20Boss%20Man.mp3,Big Boss Man,,281,false,Track 6 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 06 Big Boss Man.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-big-boy-pete-3-3-archive-track,gd-1966-12-01-big-boy-pete-3-3,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/24%20Big%20Boy%20Pete.mp3,Big Boy Pete,,216,false,Track 24 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 24 Big Boy Pete.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-cold-rain-and-snow-2-8-archive-track,gd-1966-12-01-cold-rain-and-snow-2-8,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/19%20Cold%20Rain%20%26%20Snow.mp3,Cold Rain & Snow,,211,false,Track 19 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 19 Cold Rain & Snow.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-cream-puff-war-1-10-archive-track,gd-1966-12-01-cream-puff-war-1-10,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/11%20Cream%20Puff%20War.mp3,Cream Puff War,,586,false,Track 11 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 11 Cream Puff War.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-dancin-in-the-streets-3-6-archive-track,gd-1966-12-01-dancin-in-the-streets-3-6,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/27%20Dancin%27%20In%20The%20Streets.mp3,Dancin' In The Streets,,676,false,Track 27 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 27 Dancin' In The Streets.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-death-don-t-have-no-mercy-3-4-archive-track,gd-1966-12-01-death-don-t-have-no-mercy-3-4,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/25%20Death%20Don%27t%20Have%20No%20Mercy.mp3,Death Don't Have No Mercy,,584,false,Track 25 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 25 Death Don't Have No Mercy.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-i-know-you-rider-1-4-archive-track,gd-1966-12-01-i-know-you-rider-1-4,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/05%20I%20Know%20You%20Rider.mp3,I Know You Rider,,250,false,Track 5 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 05 I Know You Rider.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-lindy-3-5-archive-track,gd-1966-12-01-lindy-3-5,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/26%20Lindy.mp3,Lindy,,185,false,Track 26 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 26 Lindy.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-my-own-fault-2-6-archive-track,gd-1966-12-01-my-own-fault-2-6,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/17%20My%20Own%20Fault.mp3,My Own Fault,,445,false,Track 17 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 17 My Own Fault.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-next-time-you-see-me-1-3-archive-track,gd-1966-12-01-next-time-you-see-me-1-3,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/04%20Next%20Time%20You%20See%20Me.mp3,Next Time You See Me,,326,false,Track 4 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 04 Next Time You See Me.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-on-the-road-again-2-4-archive-track,gd-1966-12-01-on-the-road-again-2-4,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/15%20On%20The%20Road%20Again.mp3,On The Road Again,,168,false,Track 15 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 15 On The Road Again.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-one-kind-favor-1-6-archive-track,gd-1966-12-01-one-kind-favor-1-6,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/07%20One%20Kind%20Favor.mp3,One Kind Favor,,341,false,Track 7 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 07 One Kind Favor.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1966-12-01-you-don-t-love-me-2-1-archive-track,gd-1966-12-01-you-don-t-love-me-2-1,archive,recording-track,https://archive.org/details/gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644/12%20You%20Don%27t%20Love%20Me.mp3,You Don't Love Me,,304,false,Track 12 of Internet Archive item gd1966-12-01.149985.sbd.pnp.lestakatt.flac1644 (recording-archive-gd1966-12-01-149985-sbd-pnp-lestakatt-flac1644); file 12 You Don't Love Me.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-06-18-alligator-1-3-archive-track,gd-1967-06-18-alligator-1-3,archive,recording-track,https://archive.org/details/gd1967-06-18.115858.sbd.kaplan.flac16/gd67-06-18t05.mp3,Alligator >,,506,false,Track 5 of Internet Archive item gd1967-06-18.115858.sbd.kaplan.flac16 (recording-archive-gd1967-06-18-115858-sbd-kaplan-flac16); file gd67-06-18t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-06-18-cold-rain-and-snow-1-2-archive-track,gd-1967-06-18-cold-rain-and-snow-1-2,archive,recording-track,https://archive.org/details/gd1967-06-18.115858.sbd.kaplan.flac16/gd67-06-18t04.mp3,Cold Rain and Snow,,229,false,Track 4 of Internet Archive item gd1967-06-18.115858.sbd.kaplan.flac16 (recording-archive-gd1967-06-18-115858-sbd-kaplan-flac16); file gd67-06-18t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-06-18-viola-lee-blues-1-1-archive-track,gd-1967-06-18-viola-lee-blues-1-1,archive,recording-track,https://archive.org/details/gd1967-06-18.115858.sbd.kaplan.flac16/gd67-06-18t01.mp3,Viola Lee Blues,,852,false,Track 1 of Internet Archive item gd1967-06-18.115858.sbd.kaplan.flac16 (recording-archive-gd1967-06-18-115858-sbd-kaplan-flac16); file gd67-06-18t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-08-04-new-potato-caboose-1-2-archive-track,gd-1967-08-04-new-potato-caboose-1-2,archive,recording-track,https://archive.org/details/gd1967-08-04.09110.sbd.vernon.shnf/gd67-08-04d1t01.mp3,New Potato Caboose,,222,false,Track 1 of Internet Archive item gd1967-08-04.09110.sbd.vernon.shnf (recording-archive-gd1967-08-04-09110-sbd-vernon-shnf); file gd67-08-04d1t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-09-03-alligator-1-7-archive-track,gd-1967-09-03-alligator-1-7,archive,recording-track,https://archive.org/details/gd1967-09-03.sbd.miller.43.sbeok.shnf/gd67-09-03t07.mp3,Alligator,,880,false,Track 7 of Internet Archive item gd1967-09-03.sbd.miller.43.sbeok.shnf (recording-archive-gd1967-09-03-sbd-miller-43-sbeok-shnf); file gd67-09-03t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-09-03-big-boss-man-1-6-archive-track,gd-1967-09-03-big-boss-man-1-6,archive,recording-track,https://archive.org/details/gd1967-09-03.sbd.miller.43.sbeok.shnf/gd67-09-03t06.mp3,Big Boss Man,,262,false,Track 6 of Internet Archive item gd1967-09-03.sbd.miller.43.sbeok.shnf (recording-archive-gd1967-09-03-sbd-miller-43-sbeok-shnf); file gd67-09-03t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-09-03-cold-rain-and-snow-1-3-archive-track,gd-1967-09-03-cold-rain-and-snow-1-3,archive,recording-track,https://archive.org/details/gd1967-09-03.sbd.miller.43.sbeok.shnf/gd67-09-03t03.mp3,Cold Rain & Snow,,204,false,Track 3 of Internet Archive item gd1967-09-03.sbd.miller.43.sbeok.shnf (recording-archive-gd1967-09-03-sbd-miller-43-sbeok-shnf); file gd67-09-03t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1967-09-03-dancin-in-the-streets-1-1-archive-track,gd-1967-09-03-dancin-in-the-streets-1-1,archive,recording-track,https://archive.org/details/gd1967-09-03.sbd.miller.43.sbeok.shnf/gd67-09-03t01.mp3,Dancin' In The Streets,,638,false,Track 1 of Internet Archive item gd1967-09-03.sbd.miller.43.sbeok.shnf (recording-archive-gd1967-09-03-sbd-miller-43-sbeok-shnf); file gd67-09-03t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
