show_link_id,show_id,platform,link_type,url,title,is_official,notes
show-link-gd-1968-01-20-archive-index,gd-1968-01-20,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-01-20,All recordings on the Internet Archive: 1968-01-20 Eureka Municipal Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1968-01-20; 5 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-01-20-relisten,gd-1968-01-20,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/01/20,Listen on Relisten: 1968-01-20 Eureka Municipal Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-01-20, 5 source(s), avg rating 9.79; retrieved 2026-09-01."
show-link-gd-1968-01-27-archive-index,gd-1968-01-27,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-01-27,All recordings on the Internet Archive: 1968-01-27 Eagles Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1968-01-27; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-01-27-relisten,gd-1968-01-27,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/01/27,Listen on Relisten: 1968-01-27 Eagles Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-01-27, 2 source(s), avg rating 9.00; retrieved 2026-09-01."
show-link-gd-1968-02-02-archive-index,gd-1968-02-02,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-02-02,All recordings on the Internet Archive: 1968-02-02 Crystal Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-02-02; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-02-02-relisten,gd-1968-02-02,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/02/02,Listen on Relisten: 1968-02-02 Crystal Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-02-02, 3 source(s), avg rating 9.77; retrieved 2026-09-01."
show-link-gd-1968-02-03-archive-index,gd-1968-02-03,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-02-03,All recordings on the Internet Archive: 1968-02-03 Crystal Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-02-03; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-02-03-relisten,gd-1968-02-03,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/02/03,Listen on Relisten: 1968-02-03 Crystal Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-02-03, 3 source(s), avg rating 9.20; retrieved 2026-09-01."
show-link-gd-1968-02-14-archive-index,gd-1968-02-14,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-02-14,All recordings on the Internet Archive: 1968-02-14 Carousel Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-02-14; 8 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-02-14-relisten,gd-1968-02-14,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/02/14,Listen on Relisten: 1968-02-14 Carousel Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-02-14, 8 source(s), avg rating 9.74; retrieved 2026-09-01."
show-link-gd-1968-03-03-archive-index,gd-1968-03-03,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-03-03,All recordings on the Internet Archive: 1968-03-03 Haight Street,false,"Internet Archive GratefulDead collection listing filtered to date:1968-03-03; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-03-03-relisten,gd-1968-03-03,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/03/03,Listen on Relisten: 1968-03-03 Haight Street,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-03-03, 3 source(s), avg rating 9.23; retrieved 2026-09-01."
show-link-gd-1968-03-16-archive-index,gd-1968-03-16,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-03-16,All recordings on the Internet Archive: 1968-03-16 Carousel Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-03-16; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-03-16-relisten,gd-1968-03-16,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/03/16,Listen on Relisten: 1968-03-16 Carousel Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-03-16, 3 source(s), avg rating 9.18; retrieved 2026-09-01."
show-link-gd-1968-03-29-archive-index,gd-1968-03-29,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-03-29,All recordings on the Internet Archive: 1968-03-29 Carousel Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-03-29; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-03-29-relisten,gd-1968-03-29,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/03/29,Listen on Relisten: 1968-03-29 Carousel Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-03-29, 3 source(s), avg rating 9.82; retrieved 2026-09-01."
show-link-gd-1968-03-30-archive-index,gd-1968-03-30,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-03-30,All recordings on the Internet Archive: 1968-03-30 Carousel Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-03-30; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-03-30-relisten,gd-1968-03-30,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/03/30,Listen on Relisten: 1968-03-30 Carousel Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-03-30, 3 source(s), avg rating 8.32; retrieved 2026-09-01."
show-link-gd-1968-03-31-archive-index,gd-1968-03-31,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-03-31,All recordings on the Internet Archive: 1968-03-31 Carousel Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-03-31; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-03-31-relisten,gd-1968-03-31,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/03/31,Listen on Relisten: 1968-03-31 Carousel Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-03-31, 2 source(s), avg rating 7.75; retrieved 2026-09-01."
show-link-gd-1968-05-18-0-relisten,gd-1968-05-18-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/05/18,Listen on Relisten: 1968-05-18 Santa Clara County Fairgrounds,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-05-18, 5 source(s), avg rating 10.00; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1968-05-18-1; it cannot single out this show."
show-link-gd-1968-05-18-1-relisten,gd-1968-05-18-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/05/18,Listen on Relisten: 1968-05-18 Shrine Exhibition Hall,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-05-18, 5 source(s), avg rating 10.00; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1968-05-18-0; it cannot single out this show."
show-link-gd-1968-06-08-archive-index,gd-1968-06-08,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-06-08,All recordings on the Internet Archive: 1968-06-08 Carousel Ballroom,false,"Internet Archive GratefulDead collection listing filtered to date:1968-06-08; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-06-08-relisten,gd-1968-06-08,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/06/08,Listen on Relisten: 1968-06-08 Carousel Ballroom,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-06-08, 1 source(s), avg rating 9.00; retrieved 2026-09-01."
show-link-gd-1968-06-14-0-relisten,gd-1968-06-14-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/06/14,Listen on Relisten: 1968-06-14 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-06-14, 3 source(s), avg rating 9.07; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1968-06-14-1; it cannot single out this show."
show-link-gd-1968-06-14-1-relisten,gd-1968-06-14-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/06/14,Listen on Relisten: 1968-06-14 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-06-14, 3 source(s), avg rating 9.07; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1968-06-14-0; it cannot single out this show."
show-link-gd-1968-08-21-archive-index,gd-1968-08-21,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-08-21,All recordings on the Internet Archive: 1968-08-21 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1968-08-21; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-08-21-relisten,gd-1968-08-21,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/08/21,Listen on Relisten: 1968-08-21 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-08-21, 4 source(s), avg rating 9.52; retrieved 2026-09-01."
show-link-gd-1968-08-22-archive-index,gd-1968-08-22,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-08-22,All recordings on the Internet Archive: 1968-08-22 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1968-08-22; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-08-22-relisten,gd-1968-08-22,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/08/22,Listen on Relisten: 1968-08-22 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-08-22, 4 source(s), avg rating 9.30; retrieved 2026-09-01."
show-link-gd-1968-08-23-archive-index,gd-1968-08-23,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-08-23,All recordings on the Internet Archive: 1968-08-23 Shrine Exhibition Hall,false,"Internet Archive GratefulDead collection listing filtered to date:1968-08-23; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-08-23-relisten,gd-1968-08-23,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/08/23,Listen on Relisten: 1968-08-23 Shrine Exhibition Hall,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-08-23, 4 source(s), avg rating 9.40; retrieved 2026-09-01."
show-link-gd-1968-09-02-archive-index,gd-1968-09-02,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-09-02,All recordings on the Internet Archive: 1968-09-02 Betty Nelson's Organic Raspberry Farm,false,"Internet Archive GratefulDead collection listing filtered to date:1968-09-02; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-09-02-relisten,gd-1968-09-02,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/09/02,Listen on Relisten: 1968-09-02 Betty Nelson's Organic Raspberry Farm,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-09-02, 3 source(s), avg rating 9.80; retrieved 2026-09-01."
show-link-gd-1968-09-20-archive-index,gd-1968-09-20,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1968-09-20,All recordings on the Internet Archive: 1968-09-20 Berkeley Community Theater,false,"Internet Archive GratefulDead collection listing filtered to date:1968-09-20; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1968-09-20-relisten,gd-1968-09-20,relisten,streaming-show-page,https://relisten.net/grateful-dead/1968/09/20,Listen on Relisten: 1968-09-20 Berkeley Community Theater,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1968: display_date 1968-09-20, 3 source(s), avg rating 8.00; retrieved 2026-09-01."
